
0.774006	0.908882	
0.696222	0.436215	
0.487461	1.106023	
0.004805	0.944880	
0.713573	0.293513	
0.586934	1.157359	
0.304868	0.496443	
0.206096	1.509387	
0.741346	0.416865	
1.283402	0.489183	
0.418197	0.701198	
0.517671	0.337432	
0.821257	0.726733	
0.607508	0.622586	
0.543204	0.499586	
0.405213	0.841906	
0.614386	2.729123	
0.549877	0.799612	
0.419194	1.579477	
0.560283	0.404501	
0.532491	1.360482	
0.552955	0.964368	
0.378205	0.453100	
0.693537	0.419739	
0.260600	0.390731	
0.711819	0.351202	
0.263085	1.271038	
0.758026	0.456693	
0.283709	0.811005	
0.785151	0.895822	
0.213795	0.336555	
0.347368	0.726883	
0.266384	0.726982	
0.371694	0.681011	
0.275847	1.383502	
0.662128	0.520306	
0.679277	1.224540	
0.340394	1.082354	
0.204796	0.791185	
0.855884	0.644183	
0.043891	0.658324	
0.903798	0.641789	
1.030967	0.665074	
0.232966	0.528196	
0.524883	0.748192	
0.520278	0.916130	
0.447225	0.523264	
0.386940	0.705598	
0.345310	0.753237	
0.486223	0.643662	
0.632828	1.046022	
0.498999	0.467823	
0.541478	0.630141	
0.088723	0.294032	
0.502853	0.928254	
-0.017045	1.486914	
0.515047	0.664702	
0.719456	0.393741	
0.718079	0.698864	
0.334526	0.740794	
0.192222	1.359873	
0.183027	1.036575	
0.481148	0.967722	
0.360185	0.405493	
0.515409	0.775427	
0.384681	0.392677	
0.486121	0.535954	
0.548659	0.903674	
0.260018	0.691403	
0.103954	0.660272	
0.157821	2.373801	
0.210481	0.635909	
0.167340	0.600616	
0.624732	0.659816	
0.446057	0.558679	
0.343291	0.439879	
0.796590	0.526549	
0.152450	0.813600	
0.297062	0.853700	
0.160323	0.764759	
0.586961	0.758161	
0.335863	0.637992	
0.788031	0.525967	
0.550344	1.022848	
0.095886	0.711714	
0.489276	0.407621	
0.584034	0.761891	
0.560170	0.406471	
0.151988	0.752228	
0.519022	0.649187	
1.077959	0.613775	
0.341841	0.449288	
0.238507	0.569208	
0.608038	0.541728	
0.821385	0.442391	
0.280434	0.359690	
0.643083	0.674379	
0.666735	0.634213	
0.440118	2.418825	
0.461434	0.818181	
0.329761	1.391058	
0.488750	1.449165	
0.369910	0.815216	
0.213671	0.460750	
0.990986	0.609558	
1.020666	0.600668	
1.121057	1.006718	
0.725679	0.812946	
0.522930	0.787510	
0.602802	1.765286	
0.684144	0.816698	
0.658978	0.884368	
0.934360	0.535092	
0.495488	1.340606	
0.586107	0.837180	
0.428209	0.810738	
0.660586	0.463274	
0.612234	0.489632	
0.252609	0.743644	
0.751219	0.560304	
0.431727	0.655301	
0.391050	0.831061	
0.378756	1.317055	
0.861071	0.721664	
0.529376	0.500163	
0.310711	0.776989	
0.493299	1.203417	
-0.014628	0.550294	
0.658760	1.050378	
0.588536	2.272981	
0.106463	0.454196	
0.540432	0.561785	
0.113414	1.881533	
1.002426	1.457349	
0.092269	1.258095	
0.694662	1.758490	
0.666840	0.667769	
0.367126	0.756443	
0.406758	0.475870	
0.056934	1.011138	
0.882479	0.392521	
0.663709	0.825982	
0.624960	2.477833	
0.035543	0.651388	
0.693788	0.574435	
0.214250	0.878136	
0.524313	0.673554	
0.505796	0.524430	
0.716516	0.408128	
0.288538	0.508146	
0.478230	0.783014	
0.936041	0.852068	
0.608555	0.623945	
0.661930	0.495774	
0.829128	0.795909	
0.518639	1.417098	
0.537571	0.585839	
0.429849	0.983293	
0.306314	0.856321	
0.344911	1.185261	
0.794090	1.328486	
0.369686	0.603896	
0.659121	0.597269	
0.543450	1.024263	
0.108522	0.829399	
0.258032	0.480874	
0.290062	0.392810	
0.560290	1.894285	
0.773289	0.922159	
0.881274	0.463894	
1.007659	0.597917	
0.502404	0.357447	
0.475086	0.581686	
0.837893	0.301021	
0.503941	0.774141	
0.601266	0.313894	
0.700479	0.858822	
0.733818	0.665837	
0.718967	0.518889	
0.638414	3.598437	
0.400897	0.462701	
0.052910	0.331435	
0.431792	1.277317	
0.408508	0.763383	
0.816731	0.914568	
0.610883	0.886172	
0.399316	0.384867	
0.515548	4.753687	
0.554613	0.789910	
0.360420	0.860459	
0.237041	0.793005	
0.016397	0.350585	
0.496357	0.633346	
0.001193	1.110500	
0.862257	0.906473	
0.637028	0.621790	
0.643775	0.601277	
0.733937	0.496239	
-0.236927	1.196451	
0.738309	0.675914	
0.337248	0.655580	
1.317992	0.748528	
0.283231	1.114014	
0.369329	0.812733	
0.423762	1.208344	
0.252437	0.524862	
0.149029	0.399817	
0.571098	0.515370	
0.289535	0.415149	
0.571010	0.746191	
0.452467	0.412962	
1.011590	0.359423	
-0.182455	0.504591	
0.531760	0.893501	
0.435258	0.653684	
0.826536	2.058307	
0.784851	0.998269	
-0.029147	0.567327	
1.153486	0.247029	
0.301847	0.738060	
0.438916	0.447803	
0.382582	0.898414	
0.500307	0.504113	
0.739067	0.297923	
0.851517	0.730761	
0.828582	0.453572	
0.047820	0.378523	
0.446454	0.717357	
0.059522	1.619739	
0.510892	0.358702	
0.696732	1.106425	
0.462820	1.192283	
0.524973	0.424798	
0.968373	0.671754	
0.347554	0.437343	
0.426075	2.557235	
0.459620	1.074496	
0.426457	1.201825	
0.768228	0.919376	
0.870298	1.301827	
0.460757	0.666745	
0.055707	2.186808	
0.490118	1.509674	
0.893237	0.497693	
0.106704	0.488197	
0.269707	0.558132	
0.298191	0.738560	
0.452131	0.332106	
0.729301	0.637691	
0.659883	1.225439	
0.580188	0.375374	
0.610481	0.688641	
0.429243	0.526848	
0.541514	0.452426	
0.310204	0.849365	
0.570406	0.606807	
0.309769	0.574832	
0.445484	0.975027	
0.583763	0.938890	
0.435058	0.833592	
0.367199	0.466168	
0.258591	0.616451	
0.195245	0.831270	
0.191513	0.608594	
0.798522	0.597230	
0.319555	0.866498	
0.527242	0.330528	
0.328981	0.736122	
0.464236	0.562972	
0.386442	0.821051	
0.401573	0.716522	
0.067250	1.413465	
0.218022	0.489278	
0.649499	0.309090	
0.783321	0.723671	
0.469757	0.933377	
0.477498	0.637045	
0.853524	0.461917	
1.093587	0.906415	
1.226412	0.637656	
0.403071	0.775848	
0.462388	1.127582	
0.399698	0.638510	
0.901316	0.914670	
0.335558	0.390520	
0.012599	0.547021	
0.749846	0.877965	
0.495850	0.981197	
0.447599	0.470269	
0.276773	0.695170	
0.322186	1.261518	
0.655595	0.621799	
0.511327	1.121782	
0.039272	0.451797	
0.232360	1.521712	
0.176446	0.549171	
0.541874	0.762938	
0.608101	0.564072	
0.766394	0.507889	
0.521818	0.422175	
0.559663	0.575885	
0.319170	0.992391	
0.205555	1.430725	
0.890447	0.812874	
0.108578	0.620231	
0.167256	0.680238	
0.688321	0.795351	
0.310305	0.414345	
0.962191	0.427991	
0.592753	1.407101	
0.136987	0.464307	
0.403012	1.223256	
0.226574	0.284678	
0.653629	0.861080	
0.380919	1.043057	
0.605217	0.440001	
0.448023	0.895599	
0.466688	0.410589	
0.380773	0.655803	
0.002022	0.619365	
0.778197	0.294551	
0.287952	0.827520	
-0.004297	0.651410	
0.436039	2.022456	
0.887250	0.628019	
1.089201	0.517315	
0.573179	0.809211	
0.656020	0.632048	
0.764805	0.906551	
0.501805	1.071062	
0.499554	0.782736	
0.509362	0.935232	
0.616059	1.241231	
0.455403	0.435826	
0.368341	1.389086	
0.350694	0.981107	
0.311133	0.831392	
0.372898	0.751088	
-0.037791	0.855139	
0.044513	0.733022	
0.323810	0.580314	
0.446270	0.574223	
0.422597	0.748736	
0.125059	1.773425	
0.180070	0.432623	
0.238775	0.674208	
0.448003	0.424961	
-0.089852	0.612677	
-0.062708	0.806278	
0.480169	0.583172	
0.543569	0.541835	
0.786975	0.911401	
1.076838	0.766897	
-0.000019	0.943214	
0.451819	0.790151	
0.891191	0.411766	
0.927798	0.532182	
0.314554	0.733011	
0.430911	0.906788	
0.692080	0.342956	
0.943641	0.474160	
0.403240	0.625253	
0.409891	0.655121	
0.630302	0.556360	
0.406121	0.718499	
0.103964	1.071297	
0.126019	1.204696	
0.545493	0.562855	
0.878342	0.648660	
0.386388	0.855450	
0.316428	0.469395	
1.148295	0.382270	
0.536908	0.927018	
0.229826	1.359085	
0.376523	2.375466	
0.698673	0.283786	
0.544424	0.409554	
0.587759	0.572514	
0.501605	0.990859	
0.441546	0.869944	
0.387875	0.863700	
0.393785	0.305707	
0.430509	0.459497	
0.390316	0.587601	
0.793365	0.395524	
0.352413	0.380249	
0.361573	1.062255	
0.387952	0.570554	
0.582326	0.517747	
0.538770	0.920889	
0.705875	0.381714	
0.653014	0.480851	
0.314226	1.164370	
0.605283	0.868901	
0.515001	1.428139	
0.210255	0.421425	
1.012893	0.980864	
0.580897	0.564301	
0.654928	0.619035	
0.421217	0.408176	
0.361016	0.935737	
0.557596	0.358602	
0.301535	0.471118	
0.756246	0.278436	
0.523334	0.465449	
0.329695	0.891616	
0.285692	0.495082	
0.159103	0.355236	
0.906576	0.336600	
0.300913	0.836537	
0.273086	0.487934	
0.431574	0.826113	
-0.311598	0.786399	
0.503916	0.680715	
-0.199129	0.859489	
0.342181	0.449805	
0.506733	0.888148	
0.212605	0.349484	
0.637642	0.825336	
0.473561	0.689636	
0.079622	0.645405	
0.234057	0.464507	
0.685357	1.698144	
0.892905	0.264971	
0.560507	1.339035	
0.239611	0.818065	
0.206578	1.142443	
0.646665	0.583548	
0.383928	0.615218	
0.072095	0.910035	
0.705405	0.634500	
0.305751	0.448828	
0.031291	0.366696	
0.159332	0.671514	
0.408208	0.565846	
0.351408	0.784652	
0.886214	0.439180	
0.372198	0.430264	
0.030286	0.535116	
0.809333	0.393703	
0.937748	0.654079	
0.108555	0.381641	
0.613027	0.559827	
0.048007	0.823235	
0.653048	1.154764	
0.960065	0.438663	
0.287787	0.521856	
0.223681	0.494134	
0.527430	0.551917	
0.798335	0.675471	
0.129465	0.546174	
0.179157	1.055984	
0.408597	0.901386	
0.487283	0.407278	
0.245089	0.499694	
0.384417	0.484551	
0.276023	0.657663	
0.416284	0.764375	
0.865482	0.745311	
0.352054	0.719910	
0.785577	0.693749	
0.662817	0.303012	
0.049671	0.471841	
0.091822	0.389072	
0.205023	0.849562	
0.431042	0.681137	
0.309560	0.867427	
0.374410	0.264720	
0.306242	0.828737	
0.628155	0.975407	
-0.336890	0.517623	
0.624872	0.584217	
0.202373	0.419934	
0.477484	1.505929	
0.134508	0.406271	
0.449960	0.828000	
-0.335497	0.577368	
0.497553	0.674559	
0.909296	0.721087	
0.600758	2.820931	
0.565588	0.461639	
0.460939	0.435904	
0.158592	0.591181	
0.214025	0.517743	
-0.042206	0.338169	
0.435522	0.973223	
0.672873	0.497209	
0.272912	0.607391	
0.451885	0.951668	
0.651554	0.440485	
0.452959	0.884196	
0.756903	0.452012	
0.607974	0.729004	
0.530379	2.440733	
0.610020	1.073328	
1.044857	0.459104	
0.881070	0.671964	
0.864093	1.287698	
0.636219	0.811532	
0.198795	0.524746	
0.322811	0.578164	
0.338409	4.858324	
0.497696	1.349090	
0.240008	1.207831	
0.673892	0.636928	
0.710925	0.863174	
0.803596	0.718515	
0.312338	0.624388	
0.265794	0.315592	
0.722515	0.728890	
0.651796	0.582901	
0.726619	0.464218	
0.744675	0.810501	
0.891962	0.627616	
0.382282	0.921519	
0.511267	0.328572	
0.515951	0.934722	
0.326939	0.353451	
0.054720	0.418867	
0.370582	0.527326	
0.132677	0.767751	
0.517313	1.804984	
0.642977	0.566587	
0.855801	0.368341	
0.449059	0.360115	
0.760042	0.547652	
0.575301	0.379557	
0.282482	0.417383	
0.349255	0.434359	
0.345996	0.709739	
0.286644	0.565360	
0.321483	0.584205	
0.616809	0.752082	
0.804097	2.154293	
0.798477	0.389189	
0.455053	0.543758	
0.588079	0.449927	
0.442045	0.573547	
0.627415	0.442329	
0.327925	0.460294	
0.824528	0.983633	
0.288871	0.339669	
0.886191	0.908408	
0.396066	0.436162	
0.446103	0.715415	
0.608450	0.750189	
0.757042	0.474128	
0.208191	1.304910	
0.725594	0.804185	
0.726703	0.822726	
0.577346	0.835461	
0.447677	1.673295	
0.569128	0.469905	
0.809797	0.721360	
