
47	8	10.109951	0.894166	0.434480	0.514611	0.883321	-0.088649	1.832412	
48	5	9.983986	0.574066	0.716690	0.655548	0.716992	-0.025366	2.089230	
49	7	9.852017	0.481437	1.192609	1.019957	0.181636	-0.237709	2.394202	
50	7	10.494472	0.975791	0.911007	0.442500	0.682088	-0.373456	2.035595	
51	6	10.860053	0.781419	0.557024	0.534741	0.917799	-0.153054	2.009564	
52	6	10.443379	0.625513	0.506647	0.666858	0.681508	0.157403	1.855013	
53	6	10.664910	0.789991	0.671255	0.304167	0.495115	0.377401	1.470537	
54	9	10.537345	0.714479	0.606092	0.765941	0.612693	-0.061275	1.984725	
55	6	10.020243	0.629985	1.008287	0.754138	0.800734	-0.555215	2.563159	
56	6	9.887630	0.823972	1.164646	0.351791	0.895585	-0.598065	2.412022	
57	8	10.062287	0.666774	0.992892	0.897559	0.400751	-0.320047	2.291202	
58	8	9.903338	0.771411	0.365558	0.690558	0.235164	0.575237	1.291281	
59	5	9.470484	0.834436	0.708400	0.558838	0.531179	0.005076	1.798417	
60	7	10.134886	0.684782	0.663803	0.618378	0.497815	0.173152	1.779996	
61	8	10.391554	0.689536	0.779131	0.619629	0.792386	-0.242753	2.191146	
62	6	10.396196	0.968399	0.566129	0.771312	0.569949	-0.237859	1.907390	
63	6	9.963384	0.824742	1.001483	0.385582	0.573915	-0.147792	1.960980	
64	7	10.504302	0.967740	0.748730	0.647494	0.965016	-0.691050	2.361240	
65	8	10.188161	0.590837	0.629789	0.495800	0.666442	0.255061	1.792032	
66	7	9.556826	0.598110	1.249611	0.468065	1.409992	-1.087847	3.127667	
67	6	10.057523	0.725669	0.873463	0.673463	1.160989	-0.795653	2.707914	
68	8	10.068776	0.658095	0.559257	0.653482	0.680293	0.086803	1.893032	
69	7	9.825687	0.658736	0.616569	0.912122	1.378517	-0.928015	2.907208	
70	6	9.828181	0.672547	1.089942	0.749350	0.893693	-0.767602	2.732985	
71	7	9.662884	0.631435	0.780644	0.499606	0.629291	0.096953	1.909541	
72	7	9.713275	0.809455	0.720085	0.842165	0.525799	-0.259575	2.088049	
73	9	10.358133	0.732998	0.888061	0.795076	0.367394	-0.145600	2.050531	
74	7	9.590584	0.753703	0.582058	0.462390	0.361388	0.478390	1.405835	
75	7	10.310461	0.557211	0.524683	0.780441	0.723001	0.052593	2.028126	
76	7	9.856469	0.567981	0.919097	0.489936	0.767485	-0.106571	2.176519	
77	7	9.666834	0.569949	0.757161	0.860178	1.365328	-0.914686	2.982667	
78	6	9.565566	0.510808	0.687629	0.503307	0.592927	0.343258	1.783863	
79	6	9.379819	0.608288	0.838003	0.511073	1.695753	-1.015187	3.044829	
80	6	10.310804	0.599977	1.059575	0.622153	0.497254	-0.141030	2.178982	
81	8	10.281131	0.701175	0.557112	0.897181	0.956244	-0.473784	2.410538	
82	6	9.219535	0.973359	0.212328	0.573493	0.745740	0.133010	1.531561	
83	7	9.230677	0.684887	0.702918	0.410462	0.870804	-0.031141	1.984184	
84	7	9.578630	0.738377	1.539969	0.910452	0.887098	-1.437967	3.337519	
85	6	9.833911	0.648658	0.654963	0.660506	1.545129	-0.871327	2.860598	
86	7	10.251632	0.587281	0.883301	0.763617	0.876750	-0.473020	2.523668	
87	6	10.781048	0.667630	0.955290	0.739289	1.269274	-0.993553	2.963853	
88	5	10.431391	1.008732	0.532219	0.610078	0.552132	-0.065231	1.694429	
89	7	10.234231	0.828026	0.780414	0.901711	1.307288	-1.179509	2.989413	
90	6	10.130595	0.754054	0.541087	0.521898	0.796781	0.024109	1.859766	
91	7	10.202499	0.855964	0.590642	0.681411	0.501559	0.008354	1.773611	
92	7	9.901074	0.977403	0.972739	0.431408	0.903375	-0.646995	2.307522	
93	6	9.795553	0.563081	0.829186	0.476126	0.591323	0.178215	1.896634	
94	8	9.652509	0.502341	1.134769	0.806038	0.758193	-0.563411	2.698999	
95	7	9.957222	0.684582	1.617121	0.303988	0.914757	-0.882520	2.835867	
96	8	9.945330	0.686445	1.340362	0.512350	0.512831	-0.414059	2.365544	
97	7	10.228520	0.821678	0.584158	0.483139	0.194355	0.554599	1.261653	
98	8	9.842937	0.610940	0.581321	1.905501	0.208790	-0.668622	2.695611	
99	8	10.132672	0.567292	0.623380	1.280942	0.929778	-0.763462	2.834099	
100	9	9.724424	0.669153	0.627274	0.960296	0.411937	-0.030731	1.999507	
101	9	9.343784	0.862804	1.035470	0.416171	1.736444	-1.412960	3.188085	
102	7	9.955509	0.684061	0.533697	0.505908	0.493306	0.420959	1.532910	
103	9	9.910264	0.833399	1.455541	0.283734	0.910558	-0.845303	2.649834	
104	9	9.874967	0.808524	1.176920	0.520067	0.621603	-0.489184	2.318589	
105	6	10.105153	0.653468	0.832775	0.731845	0.252994	0.166847	1.817615	
106	6	10.012831	0.749299	0.994845	0.644154	0.957433	-0.707801	2.596431	
107	5	9.571804	0.492977	1.538348	1.044310	0.416832	-0.854538	2.999490	
108	8	9.002332	0.429485	0.745121	0.720715	0.613052	0.129557	2.078888	
109	8	9.736936	0.438000	0.577408	0.660305	1.340329	-0.378112	2.578041	
110	5	9.569459	0.719633	0.851142	0.439480	1.087487	-0.459813	2.378109	
111	6	9.687815	0.843273	0.956451	0.527422	0.557298	-0.246515	2.041171	
112	5	9.385057	0.815366	0.987649	0.461913	0.876885	-0.503884	2.326447	
113	7	9.719279	0.765956	0.730687	0.459908	0.809324	-0.127946	1.999919	
114	6	9.880037	0.636764	0.838503	0.527696	0.781152	-0.146185	2.147350	
115	5	9.872629	0.901513	0.632237	0.570036	0.309856	0.224287	1.512129	
116	5	10.583178	0.597121	0.950859	0.458539	1.422375	-0.790964	2.831773	
117	4	9.927946	0.676924	0.899501	0.456251	0.646819	-0.041566	2.002571	
118	5	9.141538	0.781375	0.728089	0.669054	1.148214	-0.688802	2.545357	
119	6	9.202722	0.661553	0.735090	0.289415	0.920358	0.031513	1.944863	
120	8	10.225287	0.700867	0.772201	0.457203	0.585833	0.121825	1.815237	
121	9	9.795056	0.691773	0.541063	0.764698	1.050058	-0.409664	2.355820	
122	7	10.248665	0.656241	0.607214	0.435009	0.669842	0.269623	1.712065	
123	7	9.982414	0.863973	0.876103	0.373146	0.745665	-0.220958	1.994914	
124	8	10.027611	0.640125	0.625806	0.695933	0.339619	0.336446	1.661358	
125	8	9.852590	0.718133	0.647747	0.591455	0.337942	0.342653	1.577144	
126	6	9.706760	0.745594	1.229694	0.571302	0.898318	-0.806978	2.699314	
127	7	10.152623	1.080405	0.869373	0.584609	0.649119	-0.545577	2.103101	
128	6	9.988983	0.669082	0.588294	0.368719	0.810652	0.201183	1.767665	
129	8	9.958136	0.649712	0.867937	0.508989	0.490109	0.121182	1.867035	
130	6	9.591648	0.882684	0.821247	0.678069	0.866813	-0.610883	2.366129	
131	8	9.778437	0.652764	0.975705	0.728913	0.425467	-0.144921	2.130086	
132	6	10.389979	0.521113	0.817807	0.505589	0.455852	0.337570	1.779247	
133	8	11.260082	0.607676	0.796396	0.634396	0.410099	0.189362	1.840891	
134	9	9.833695	0.641748	0.540624	0.426459	0.536365	0.492734	1.503447	
135	8	10.192624	0.777135	0.564901	0.391648	0.854664	0.049581	1.811214	
136	7	9.853059	0.508219	0.830166	0.433452	0.783977	0.082116	2.047595	
137	6	10.019236	0.587076	0.842422	0.871479	1.877815	-1.540862	3.591715	
138	8	10.279504	0.561910	0.990145	0.393703	1.716336	-1.024164	3.100183	
139	7	9.908459	0.559727	1.261691	0.554350	2.277462	-2.015299	4.093502	
140	8	10.554243	0.603760	1.282046	0.510043	1.384840	-1.142759	3.176929	
141	7	9.358313	0.690883	1.844233	0.773685	0.886609	-1.557481	3.504527	
142	8	10.604148	0.915773	0.802075	0.674538	0.605021	-0.359479	2.081635	
143	6	10.090468	1.126944	1.151946	0.928919	0.082861	-0.652740	2.163726	
144	7	10.243555	0.647717	1.177238	0.850749	1.436970	-1.474744	3.464957	
145	7	9.990787	0.742125	1.356747	0.602035	0.373423	-0.436400	2.332205	
146	8	9.819456	0.841830	0.640501	0.407179	0.778635	-0.030216	1.826315	
147	5	11.001627	0.672968	0.946869	0.539160	1.827999	-1.349067	3.314028	
148	9	10.284613	0.663924	0.872059	0.645515	0.393149	0.063282	1.910723	
149	6	9.577078	0.706191	0.689521	0.218750	1.044822	-0.021354	1.953093	
150	7	9.343302	0.695287	0.553053	0.765097	0.757688	-0.133195	2.075837	
151	7	9.873061	0.741676	0.894636	0.528738	1.185072	-0.712193	2.608446	
152	8	9.295396	0.529912	0.943170	0.640954	0.886477	-0.362584	2.470601	
153	6	10.589714	0.601084	0.836640	0.697031	1.184539	-0.681366	2.718211	
154	6	10.783981	0.577703	1.166113	0.707991	0.702168	-0.516047	2.576273	
155	8	9.946440	0.736884	1.006976	0.416379	1.289007	-0.811316	2.712362	
156	6	10.062855	0.766888	0.988852	0.506426	0.305825	0.069939	1.801102	
157	8	9.780447	0.672292	0.667592	0.895120	0.411882	-0.008956	1.974593	
158	7	9.567148	0.837030	0.849116	0.458370	0.675320	-0.181908	1.982807	
159	6	9.948518	0.477614	0.878535	0.635543	0.944406	-0.298170	2.458485	
160	6	9.478820	0.808646	1.159459	0.416399	0.455960	-0.202534	2.031817	
161	6	9.515649	0.760362	0.374151	0.568378	0.335688	0.599350	1.278217	
162	7	9.960235	0.709155	0.701218	0.770062	0.765498	-0.308003	2.236777	
163	7	10.195501	0.540990	1.224434	0.456728	1.237293	-0.821515	2.918455	
164	7	10.217363	0.555862	0.699511	0.741355	2.146450	-1.505249	3.587317	
165	7	10.070706	0.681174	0.821313	0.406400	0.508191	0.220852	1.735904	
166	6	9.785169	0.607064	1.010947	0.297961	1.072713	-0.350756	2.381621	
167	8	10.339852	0.719349	0.669645	0.528513	0.751111	-0.030689	1.949269	
168	8	10.153148	0.676008	1.342433	0.326718	0.632840	-0.340070	2.301991	
169	7	10.136600	0.717867	0.481498	0.515265	0.442026	0.481273	1.438789	
170	5	9.981543	0.746393	0.733771	0.473485	1.044349	-0.360068	2.251605	
171	5	10.346401	0.519413	1.066321	0.538659	1.220458	-0.706921	2.825438	
172	6	10.649433	0.701187	0.822802	0.270717	0.805953	0.037271	1.899472	
173	9	10.591031	0.749403	0.842743	0.880522	0.617625	-0.452364	2.340891	
174	6	11.270506	0.698989	1.467829	0.520415	0.588939	-0.638243	2.577183	
175	9	10.330353	0.606250	0.998062	0.568926	1.119385	-0.654693	2.686372	
176	9	9.864695	0.607772	0.786047	1.070601	0.556079	-0.382570	2.412727	
177	9	9.744128	0.686754	1.034184	0.636356	1.284913	-1.004277	2.955453	
178	8	9.911252	0.567388	0.555324	0.597156	0.707579	0.210483	1.860059	
179	8	9.630205	0.835330	0.379876	0.485873	0.455036	0.481814	1.320785	
180	7	9.981932	0.805551	0.674480	0.626376	0.302972	0.228550	1.603828	
181	6	10.175227	0.657039	0.823596	0.385471	0.515972	0.255852	1.725039	
182	6	10.384776	1.165174	0.814721	0.981311	0.567944	-0.891221	2.363977	
183	5	10.396516	0.780582	0.557296	0.445542	0.813608	0.040902	1.816446	
184	7	10.406592	0.695776	0.433473	0.649636	0.465323	0.393721	1.548432	
185	6	9.739455	0.610217	2.411413	0.500652	0.407086	-1.291438	3.319151	
186	9	9.919928	0.661571	0.583010	0.319261	0.380279	0.693809	1.282549	
187	7	10.151850	0.861887	1.243059	0.301332	1.003694	-0.772043	2.548085	
188	6	9.485958	0.597212	0.715844	0.591857	0.653843	0.079173	1.961544	
189	6	9.654202	0.826943	1.057796	0.348121	0.216080	0.188989	1.621997	
190	5	9.782626	0.710812	0.730734	0.904221	0.299896	-0.007733	1.934851	
191	6	9.769427	0.706556	0.505369	0.679625	0.809715	-0.063335	1.994709	
192	6	10.319944	0.516682	1.934651	0.766776	0.389231	-0.969411	3.090658	
193	7	9.999258	0.608166	0.816896	0.749254	0.469210	-0.005596	2.035360	
194	9	10.005373	0.884575	1.468575	0.444546	0.295072	-0.454839	2.208194	
195	6	10.067922	0.531513	0.619860	0.575811	0.521957	0.388789	1.717628	
196	7	9.321013	0.585564	1.241414	0.718297	1.118073	-1.025419	3.077784	
197	6	10.028640	0.529188	1.338810	0.874705	1.445514	-1.550287	3.659029	
198	7	9.796421	0.965310	0.388134	0.561420	0.561624	0.161441	1.511178	
199	8	9.794449	0.798847	0.580351	0.950554	0.509808	-0.201631	2.040713	
200	7	10.081717	0.722946	0.554152	0.557545	1.108559	-0.305274	2.220257	
201	8	10.496097	0.554477	0.820883	0.582584	0.638265	0.041720	2.041732	
202	7	9.798749	0.672887	0.337060	0.724286	0.739306	0.164389	1.800653	
203	5	10.049418	0.808426	0.638273	0.610342	0.617689	-0.036800	1.866303	
204	9	9.592395	0.807164	1.301765	0.704204	0.840937	-1.016141	2.846907	
205	8	9.500997	1.078767	0.783307	0.430464	0.601142	-0.255751	1.814914	
206	7	10.352293	0.859754	0.955231	0.643818	0.630021	-0.450895	2.229070	
207	7	10.009241	0.658054	1.321648	0.962078	0.719121	-1.022971	3.002847	
208	7	9.494948	0.634954	0.687315	0.718040	0.645613	-0.047992	2.050968	
209	7	9.642656	0.624105	1.064008	0.669513	0.521797	-0.241494	2.255318	
210	6	10.074406	0.855448	0.601899	0.408879	0.777246	-0.005543	1.788024	
211	7	10.369742	0.836904	1.322202	0.471434	0.515493	-0.508104	2.309129	
212	7	10.038925	0.565760	0.691770	0.588120	0.578616	0.213665	1.858505	
213	9	10.070881	0.644209	0.689196	0.504653	0.519534	0.280337	1.713384	
214	5	10.366920	0.447386	1.152616	0.725414	0.892913	-0.580400	2.770944	
215	8	9.850751	0.778861	0.800711	0.646759	0.857081	-0.445484	2.304552	
216	6	9.809638	0.624309	0.672130	0.740965	1.453855	-0.853329	2.866949	
217	7	10.132570	0.501361	0.725328	0.519584	0.729413	0.162242	1.974326	
218	8	10.676168	0.651079	0.719519	0.618500	0.830770	-0.181938	2.168788	
219	8	10.146223	0.596969	0.563108	0.552951	0.807244	0.117657	1.923302	
220	8	9.326204	0.522126	0.842617	0.556389	1.231022	-0.514224	2.630028	
221	6	9.126488	0.520080	1.120491	0.430131	1.261772	-0.694544	2.812394	
222	7	9.351414	0.703430	1.068485	0.604922	0.792371	-0.531278	2.465777	
223	7	10.009842	0.638638	0.662997	0.678834	1.374585	-0.717125	2.716416	
224	8	9.921292	0.652178	1.009096	0.875491	0.753154	-0.651990	2.637741	
225	7	9.569351	0.714884	0.322882	0.720767	0.795511	0.083885	1.839161	
226	6	9.721223	0.697062	0.745277	0.411036	0.397026	0.387527	1.553340	
227	7	9.708026	0.635352	0.584741	0.791869	0.770777	-0.144809	2.147386	
228	7	9.814110	0.631854	1.103257	0.458257	0.404413	0.040148	1.965927	
229	6	8.914608	0.564962	1.303239	0.803859	0.579259	-0.613389	2.686357	
230	6	9.272337	0.769189	0.665589	0.322467	0.433652	0.447032	1.421708	
231	6	10.012776	0.779749	0.651981	0.576105	0.508069	0.122026	1.736155	
232	7	10.650754	0.589497	0.608397	0.630459	0.704711	0.104865	1.943567	
233	6	10.158708	0.679432	0.490542	0.673767	0.642117	0.152072	1.806425	
234	6	10.105674	1.057140	0.129159	0.479054	0.349366	0.623210	0.957579	
235	5	9.954991	0.790482	0.448714	0.736577	0.464229	0.197928	1.649520	
236	6	10.262608	0.669837	0.451459	0.803846	0.689107	0.023680	1.944412	
237	7	10.470118	0.975508	0.585497	0.404179	0.467114	0.205631	1.456790	
238	7	10.140108	1.050592	0.475821	0.509817	0.291903	0.309796	1.277541	
239	8	9.741291	0.604748	0.984599	0.647678	0.747704	-0.346800	2.379981	
240	8	10.541713	0.510024	1.058601	0.778466	0.660962	-0.370123	2.498028	
241	8	10.708037	0.661023	0.809537	0.820108	0.136119	0.211143	1.765763	
242	5	9.949685	0.614397	0.591960	0.711243	0.764466	-0.044136	2.067669	
243	9	10.441688	0.668074	0.705615	0.646884	0.498062	0.119295	1.850560	
244	5	10.408327	0.406362	0.506661	0.638912	0.305322	0.780673	1.450894	
245	6	10.530807	0.830618	0.869979	0.466811	0.147911	0.322611	1.484700	
246	8	11.258886	0.650016	0.764669	0.499665	0.808581	-0.085002	2.072915	
247	7	10.619651	0.865955	0.812835	0.490983	0.962216	-0.494060	2.266034	
248	8	9.979224	0.735379	0.845336	0.602129	1.101305	-0.646219	2.548770	
249	5	10.273141	0.752032	0.471111	0.754793	0.276206	0.383787	1.502110	
250	7	10.520480	0.695833	0.676293	0.686557	0.826013	-0.246767	2.188863	
251	6	10.306882	0.870155	0.899521	0.549172	0.449404	-0.130321	1.898096	
252	9	10.297932	0.834737	0.790654	0.775694	0.527643	-0.290799	2.093991	
253	7	9.439233	0.591877	1.260213	0.454422	1.540312	-1.208894	3.254946	
254	7	9.496240	0.595715	0.773366	0.353538	0.386441	0.528870	1.513345	
255	7	10.055357	0.661705	0.674564	0.764566	0.602465	-0.065370	2.041594	
256	6	10.060891	0.679857	0.889856	0.801645	0.851804	-0.585233	2.543305	
257	6	10.388663	0.523150	0.640541	0.512479	0.744316	0.217444	1.897336	
258	6	10.596459	0.533967	0.512650	0.619189	0.614255	0.357868	1.746095	
259	8	10.579643	0.532951	0.646277	0.775694	0.329865	0.353143	1.751835	
260	7	10.514292	0.530950	0.608912	0.633737	0.959824	-0.095494	2.202473	
261	7	10.653627	0.681777	0.316505	0.451185	0.715127	0.473335	1.482817	
262	9	10.035738	0.472216	0.720339	1.255140	0.764012	-0.573778	2.739491	
263	6	10.168545	0.658889	0.790431	0.557591	1.117053	-0.486035	2.465075	
264	6	10.670934	0.507619	0.468512	0.566148	0.868419	0.227231	1.903080	
265	5	9.792054	0.781064	1.136494	0.497355	1.115698	-0.892681	2.749546	
266	8	9.794275	0.860786	0.593291	0.418784	0.509926	0.255143	1.522000	
267	7	9.839437	0.820023	0.602060	0.303678	0.936408	-0.024239	1.842146	
268	8	10.349778	0.913309	0.590304	0.478090	0.408047	0.248180	1.476441	
269	8	9.930644	0.644383	0.762637	0.415404	1.377694	-0.562189	2.555735	
270	7	10.607690	0.675675	0.380236	0.519355	0.907670	0.154993	1.807262	
271	8	10.790195	0.713813	0.918384	0.836981	0.281796	-0.113045	2.037162	
272	7	10.705752	0.664873	0.979031	0.698943	0.886382	-0.591301	2.564357	
273	8	10.005265	0.414064	0.719758	1.193087	0.499659	-0.188638	2.412504	
274	7	9.758475	0.874574	0.889333	0.467011	0.593237	-0.186226	1.949581	
275	8	9.406304	1.084706	0.720557	0.864859	0.211175	-0.243367	1.796591	
276	6	10.094356	0.640995	0.504595	0.354058	0.320810	0.817472	1.179463	
277	8	9.031874	0.774758	0.673364	0.564582	0.774547	-0.149322	2.012493	
278	8	9.650456	0.531779	0.790804	0.702942	1.491739	-0.879335	2.985485	
279	6	9.756021	0.711269	1.079867	0.688350	0.692032	-0.533588	2.460248	
280	7	10.049565	0.881619	0.397807	0.867929	0.498305	-0.007731	1.764041	
281	7	10.247442	0.654552	1.152656	0.811244	0.844686	-0.825208	2.808586	
282	9	9.613591	0.382028	1.100360	0.477936	0.274928	0.402678	1.853224	
283	7	9.278514	0.611719	0.611970	0.512714	0.556040	0.345487	1.680724	
284	8	9.473258	1.012644	0.516548	0.622107	1.303595	-0.816965	2.442250	
285	7	10.318408	0.749171	0.533740	0.524625	0.513897	0.316496	1.572262	
286	7	9.564281	0.670465	0.555137	0.677014	0.887804	-0.152490	2.119954	
287	6	9.660233	0.733480	0.527155	0.828534	1.088955	-0.540195	2.444644	
288	8	9.807784	0.550576	0.823672	0.535660	1.720612	-0.992590	3.079943	
289	6	10.385389	0.723160	0.800368	0.531792	2.126757	-1.544148	3.458918	
290	6	9.702561	0.615118	1.028396	0.699444	0.845928	-0.550957	2.573768	
291	8	10.091003	0.846982	0.530005	0.705075	1.213572	-0.657705	2.448652	
292	7	9.431745	0.642826	1.005699	0.635974	0.595093	-0.241664	2.236767	
293	8	9.969502	0.679265	0.503461	0.532734	0.707957	0.214513	1.744151	
294	7	9.949026	0.645496	0.733086	0.612445	0.634197	0.012706	1.979728	
295	9	9.635409	0.589739	1.057575	0.542517	0.565676	-0.117578	2.165768	
296	5	10.156743	0.442728	0.749797	0.567301	0.943884	-0.065781	2.260982	
297	7	9.767748	0.901567	0.452128	0.397908	0.815602	0.070723	1.665639	
298	6	10.347510	0.562893	0.538558	0.595954	0.469762	0.470763	1.604274	
299	8	9.706298	0.651356	0.636280	0.408758	0.790094	0.151441	1.835132	
300	8	9.225658	0.692845	0.635745	0.629470	0.394977	0.284893	1.660192	
301	7	9.966209	1.024066	0.766336	0.893001	0.892876	-0.938350	2.552214	
302	8	10.370517	0.768638	0.345040	0.833708	0.914754	-0.224211	2.093502	
303	8	10.254483	0.737025	1.368952	0.717983	1.212578	-1.398608	3.299513	
304	7	10.107815	0.710629	0.584692	0.620181	0.478037	0.244390	1.682910	
305	6	9.822876	0.581183	0.664372	0.402671	0.490492	0.499212	1.557535	
306	8	9.893660	0.354083	0.848151	0.375045	0.691604	0.369048	1.914799	
307	9	9.880226	0.741225	0.675937	0.748370	1.489881	-1.017484	2.914188	
308	7	10.149262	0.534251	0.725196	0.681029	0.480134	0.217320	1.886359	
309	7	9.236736	0.690984	0.919413	0.376422	1.268939	-0.617829	2.564774	
310	6	9.277167	0.520073	0.741921	0.544355	1.125376	-0.293796	2.411652	
311	8	10.184928	0.585662	0.602054	0.602758	0.448601	0.398853	1.653414	
312	6	10.261763	0.693454	0.626225	0.431089	0.515001	0.372159	1.572316	
313	6	10.020539	0.567560	0.605055	0.577672	0.715438	0.172205	1.898164	
314	6	9.469448	0.630084	1.022997	0.406349	0.750619	-0.172120	2.179965	
315	7	10.197823	0.720100	0.942913	0.810483	0.496000	-0.331567	2.249396	
316	7	10.556891	0.850521	0.962218	0.719631	0.435085	-0.329525	2.116934	
317	8	9.262160	0.468645	1.495257	0.646535	0.549715	-0.522222	2.691507	
318	6	10.217298	0.701679	1.254137	0.713873	0.525800	-0.557560	2.493811	
319	8	9.349406	0.793758	0.503065	0.361858	1.256692	-0.277444	2.121615	
320	7	9.599527	0.686905	0.951686	0.438948	2.019089	-1.458699	3.409723	
321	7	10.129911	0.854730	0.698483	0.659015	0.175222	0.250480	1.532720	
322	8	10.120745	0.783955	0.955434	0.552399	0.538412	-0.192271	2.046245	
323	8	9.808921	0.692882	1.315672	0.483617	1.032876	-0.887117	2.832164	
324	7	10.188364	0.843876	0.873929	0.631693	1.167956	-0.879525	2.673578	
325	8	10.090964	0.850663	0.652282	0.524092	0.686437	-0.075544	1.862811	
326	6	10.331908	0.625812	0.826513	0.586560	0.606107	-0.007063	2.019181	
327	6	10.251105	0.709426	0.689900	0.439607	0.222612	0.576385	1.352118	
328	9	10.520584	0.857187	0.888380	0.369464	0.845866	-0.322967	2.103710	
329	8	10.951503	0.655343	0.874305	0.520625	0.531859	0.055798	1.926789	
330	7	10.219565	0.702730	0.431298	0.461897	0.440980	0.601026	1.334174	
331	7	10.017480	0.697161	0.765809	0.479598	1.083101	-0.387740	2.328508	
332	7	9.954944	0.946845	0.543929	0.760732	0.531822	-0.145399	1.836483	
333	7	10.403316	0.768831	0.820678	0.335668	0.526636	0.186115	1.682983	
334	6	9.405549	0.699026	0.561467	0.332463	0.974877	0.070097	1.868806	
335	7	10.269061	0.673266	0.676126	0.521173	0.623101	0.144263	1.820400	
336	6	9.411426	0.971031	0.887571	0.550940	0.632490	-0.404103	2.071002	
337	9	10.153102	0.788697	0.655249	0.627899	0.728219	-0.162136	2.011368	
338	7	10.310220	0.773672	1.854526	0.675059	1.446940	-2.112268	3.976525	
339	8	10.152227	0.472003	0.708234	0.760305	0.578894	0.118494	2.047433	
340	5	10.078741	0.892247	0.647491	0.711300	0.470602	-0.083710	1.829393	
341	8	10.255892	0.662040	1.260173	0.409772	0.854896	-0.548951	2.524841	
342	6	9.991279	0.758411	0.747943	0.510579	0.789040	-0.168044	2.047562	
343	7	9.938821	0.591511	0.615490	0.826650	0.679500	-0.075222	2.121640	
344	6	9.704705	0.745935	0.611821	0.528298	0.524012	0.227864	1.664130	
345	8	9.653681	0.744407	0.812908	0.502657	1.059266	-0.481309	2.374831	
346	5	9.872034	0.900775	0.583500	0.630848	0.997227	-0.474421	2.211575	
347	7	9.150531	0.910397	1.302408	0.400577	1.240407	-1.215859	2.943391	
348	9	10.207596	0.602867	0.653442	0.563343	0.617499	0.200779	1.834284	
349	8	10.158168	0.578120	0.714597	0.770246	0.944264	-0.369298	2.429107	
350	9	10.645909	0.736316	0.448009	0.792872	1.563190	-0.902457	2.804071	
351	6	10.248412	0.766469	0.587442	0.692590	1.148183	-0.556754	2.428214	
352	6	10.241661	0.637560	0.553863	0.457283	1.166807	-0.177582	2.177952	
353	6	9.905341	0.764836	0.547017	0.841234	0.576747	-0.091904	1.964998	
354	9	10.128612	0.429491	0.937153	0.797194	1.297055	-0.822963	3.031402	
